,id,full_text,retweet_count,favorite_count,hyperlinks,Day,Date,Time,Year,character_count,word_count,hashtags,poems,hashtag_count,y_tally,vowel_tally
157,607326631951101952,"The truest of fears
Is stemmed from awe and wonder
Dreading the darkness

#haiku #micropoetry #fear #awe #wonder #darkness",0,0,twitter.com/anyuser/status/607326631951101952,Sat,Jun 06,23:22:07,2015,60,13,"['#haiku', '#micropoetry', '#fear', '#awe', '#wonder', '#darkness']",The truest of fears Is stemmed from awe and wonder Dreading the darkness ,6,0,20
158,607326223602049024,"What is the secret
To a soft heart and crying?
Giving your whole self.

#haiku #micropoetry #love #tears #crying #self",0,0,twitter.com/anyuser/status/607326223602049024,Sat,Jun 06,23:20:29,2015,57,14,"['#haiku', '#micropoetry', '#love', '#tears', '#crying', '#self']",What is the secret To a soft heart and crying? Giving your whole self. ,6,2,19
159,607325702640132096,"I sit bare and wet,
Nude are my depths by giving 
The tears trickle down

#haiku #micropoetry #love #tears",1,0,twitter.com/anyuser/status/607325702640132096,Sat,Jun 06,23:18:25,2015,57,15,"['#haiku', '#micropoetry', '#love', '#tears']","I sit bare and wet, Nude are my depths by giving The tears trickle down ",4,2,18
160,606736880156049408,"Clutter would be fields
When the boulders stud the earth 
Soil held in lock

#haiku #micropoetry #soil #fields",0,0,twitter.com/anyuser/status/606736880156049408,Fri,Jun 05,08:18:39,2015,61,14,"['#haiku', '#micropoetry', '#soil', '#fields']",Clutter would be fields When the boulders stud the earth Soil held in lock ,4,0,21
161,606735329047945218,"Missing one good thing
Twirling in a separate ring
Yearning to take wing

#haiku #micropoetry #fomo",1,1,twitter.com/anyuser/status/606735329047945218,Fri,Jun 05,08:12:29,2015,60,13,"['#haiku', '#micropoetry', '#fomo']",Missing one good thing Twirling in a separate ring Yearning to take wing ,3,0,23
162,606103183178399744,"Anyone who's touched
Knows that the touching is vain
Rather, being touched

#haiku #micropoetry #touch",0,1,twitter.com/anyuser/status/606103183178399744,Wed,Jun 03,14:20:34,2015,63,12,"['#haiku', '#micropoetry', '#touch']","Anyone who's touched Knows that the touching is vain Rather, being touched ",3,1,22
163,605063814296371202,"Clinging to a dream
So that five minutes a day
Puts weeks in context

#haiku #micropoetry #dreams #context #purpose",0,1,twitter.com/anyuser/status/605063814296371202,Sun,May 31,17:30:29,2015,55,14,"['#haiku', '#micropoetry', '#dreams', '#context', '#purpose']",Clinging to a dream So that five minutes a day Puts weeks in context ,5,1,21
164,605013746864357376,"Sometimes light's shining
Just like that it's sucked away
Leaving us to wait

#haiku #micropoetry #light #dark #moody",0,1,twitter.com/anyuser/status/605013746864357376,Sun,May 31,14:11:32,2015,64,13,"['#haiku', '#micropoetry', '#light', '#dark', '#moody']",Sometimes light's shining Just like that it's sucked away Leaving us to wait ,5,1,23
165,631326777319796736,"Silent water laughs
With the dense and heaving lungs
Of snow capped mountains 

#haiku #micropoetry #newzealand",1,1,twitter.com/anyuser/status/631326777319796736,Wed,Aug 12,04:50:07,2015,65,13,"['#haiku', '#micropoetry', '#newzealand']",Silent water laughs With the dense and heaving lungs Of snow capped mountains ,3,0,22
166,630632880528470016,"I'm getting confused 
Complicating sentences
I once knew were true

#haiku #micropoetry #life",0,1,twitter.com/anyuser/status/630632880528470016,Mon,Aug 10,06:52:49,2015,56,10,"['#haiku', '#micropoetry', '#life']",I'm getting confused Complicating sentences I once knew were true ,3,0,19
167,630537985092554752,"Red headed farmer
First class fighter, newly wed
Just like that he left 

#haiku #micropoetry #coby #rip",0,2,twitter.com/anyuser/status/630537985092554752,Mon,Aug 10,00:35:45,2015,59,13,"['#haiku', '#micropoetry', '#coby', '#rip']","Red headed farmer First class fighter, newly wed Just like that he left ",4,1,18
168,630465378183811072,"She never loved you
But now that she's left away
You feel hopes remnants 

#haiku #micropoetry #vss",1,1,twitter.com/anyuser/status/630465378183811072,Sun,Aug 09,19:47:14,2015,59,14,"['#haiku', '#micropoetry', '#vss']",She never loved you But now that she's left away You feel hopes remnants ,3,2,22
169,629775784748584960,"Breath that's long and slow
The giant turtle sinks down
Drawn until the next

#haiku #micropoetry #hawaii #turtle",0,2,twitter.com/anyuser/status/629775784748584960,Fri,Aug 07,22:07:02,2015,63,14,"['#haiku', '#micropoetry', '#hawaii', '#turtle']",Breath that's long and slow The giant turtle sinks down Drawn until the next ,4,0,18
170,615730938937483264,"It impedes my will
This imposed way of thinking 
Drilling me impaired

#haiku #micropoetry #vss",1,1,twitter.com/anyuser/status/615730938937483264,Tue,Jun 30,03:57:50,2015,57,12,"['#haiku', '#micropoetry', '#vss']",It impedes my will This imposed way of thinking Drilling me impaired ,3,2,19
171,615505976691658752,"It's no part gilded 
The Everglades tall green reeds
Gators glide between

#haiku #micropoetry #everglades #florida #gators",1,1,twitter.com/anyuser/status/615505976691658752,Mon,Jun 29,13:03:55,2015,61,12,"['#haiku', '#micropoetry', '#everglades', '#florida', '#gators']",It's no part gilded The Everglades tall green reeds Gators glide between ,5,0,20
172,615376250715156480,"Long days of travel
Can easily be wasted
For no good reason

#haiku #micropoetry #planes",1,1,twitter.com/anyuser/status/615376250715156480,Mon,Jun 29,04:28:25,2015,48,12,"['#haiku', '#micropoetry', '#planes']",Long days of travel Can easily be wasted For no good reason ,3,2,19
173,615375781523537920,"Bluest of waters
Chill cold on the mountains peak 
Copying the clouds

#haiku #micropoetry #CraterLake",2,0,twitter.com/anyuser/status/615375781523537920,Mon,Jun 29,04:26:34,2015,57,12,"['#haiku', '#micropoetry', '#CraterLake']",Bluest of waters Chill cold on the mountains peak Copying the clouds ,3,1,20
174,615030645346013184,"You stand beneath them
Gazing at the humble plant
Hoping to be touched

#haiku #micropoetry #redwood #sequioa",0,0,twitter.com/anyuser/status/615030645346013184,Sun,Jun 28,05:35:07,2015,58,13,"['#haiku', '#micropoetry', '#redwood', '#sequioa']",You stand beneath them Gazing at the humble plant Hoping to be touched ,4,0,21
175,615029641149968384,"The thought of the farm
Is what pushes me to breath
Pushes me to be

#haiku #micropoetry #farming #breathing #dreams",0,0,twitter.com/anyuser/status/615029641149968384,Sun,Jun 28,05:31:07,2015,53,15,"['#haiku', '#micropoetry', '#farming', '#breathing', '#dreams']",The thought of the farm Is what pushes me to breath Pushes me to be ,5,0,18
176,615029253415960576,"Time away from what?
Am I not my own keeper?
My actions are what?

#haiku #micropoetry #Question",0,0,twitter.com/anyuser/status/615029253415960576,Sun,Jun 28,05:29:35,2015,52,14,"['#haiku', '#micropoetry', '#Question']",Time away from what? Am I not my own keeper? My actions are what? ,3,3,17
177,611301964052340736,"Dense evergreen groves
Sectioned by glacier gravel 
All under the blue

#haiku #micropoetry #Washington #hiking",0,0,twitter.com/anyuser/status/611301964052340736,Wed,Jun 17,22:38:40,2015,59,11,"['#haiku', '#micropoetry', '#Washington', '#hiking']",Dense evergreen groves Sectioned by glacier gravel All under the blue ,4,1,22
178,611301321342361600,"The old men planned it
The philosophers guessed it 
The work horse dragged it

#haiku #micropoetry",1,0,twitter.com/anyuser/status/611301321342361600,Wed,Jun 17,22:36:07,2015,63,14,"['#haiku', '#micropoetry']",The old men planned it The philosophers guessed it The work horse dragged it ,2,0,22
179,610853777420128256,"Diving off from the
Shaking boat into choppy
Dark blue fresh water

#haiku #micropoetry #seattle #lakewashington",0,1,twitter.com/anyuser/status/610853777420128256,Tue,Jun 16,16:57:44,2015,55,12,"['#haiku', '#micropoetry', '#seattle', '#lakewashington']",Diving off from the Shaking boat into choppy Dark blue fresh water ,4,1,18
180,610853462310387712,"The garden bushes
And the navy lake's swooshes
Converse in hushes 

#haiku #micropoetry #seattle #lakewashington",0,0,twitter.com/anyuser/status/610853462310387712,Tue,Jun 16,16:56:29,2015,55,11,"['#haiku', '#micropoetry', '#seattle', '#lakewashington']",The garden bushes And the navy lake's swooshes Converse in hushes ,4,1,18
181,610852839678541824,"Doing those types of things
That always need to get done
But seen like nothing

#haiku #micropoetry #sameold",1,0,twitter.com/anyuser/status/610852839678541824,Tue,Jun 16,16:54:00,2015,64,15,"['#haiku', '#micropoetry', '#sameold']",Doing those types of things That always need to get done But seen like nothing ,3,2,23
182,610717828245688321,"Locked up in a box
With no hope but another
Removes your leverage 

#haiku #micropoetry #dependedenós",0,1,twitter.com/anyuser/status/610717828245688321,Tue,Jun 16,07:57:31,2015,53,13,"['#haiku', '#micropoetry', '#dependedenós']",Locked up in a box With no hope but another Removes your leverage ,3,1,23
183,610142559214530560,"Cheers and whoopery 
Balloons and fine Chardonnay 
Family's in town

#haiku #micropoetry #party #whoopery",0,1,twitter.com/anyuser/status/610142559214530560,Sun,Jun 14,17:51:36,2015,56,10,"['#haiku', '#micropoetry', '#party', '#whoopery']",Cheers and whoopery Balloons and fine Chardonnay Family's in town ,4,3,19
184,638756292916572164,"Sometimes I can't help
Inserting my opinion
Testing my own reach

#haiku #micropoetry #influencers",0,0,twitter.com/anyuser/status/638756292916572164,Tue,Sep 01,16:52:22,2015,54,11,"['#haiku', '#micropoetry', '#influencers']",Sometimes I can't help Inserting my opinion Testing my own reach ,3,2,17
185,638708018977222656,"Out in the garden
All the questions, qualms of Self
Are hushed and come sit

#haiku #micropoetry #gardening #Qualms #selfie",0,0,twitter.com/anyuser/status/638708018977222656,Tue,Sep 01,13:40:33,2015,61,15,"['#haiku', '#micropoetry', '#gardening', '#Qualms', '#selfie']","Out in the garden All the questions, qualms of Self Are hushed and come sit ",5,0,21
186,637896768663986176,"Mind's revelations
Cause benign confrontations
To a Comforts life

#haiku #micropoetry #revelation #Comforts",0,1,twitter.com/anyuser/status/637896768663986176,Sun,Aug 30,07:56:55,2015,57,9,"['#haiku', '#micropoetry', '#revelation', '#Comforts']",Mind's revelations Cause benign confrontations To a Comforts life ,4,0,22
187,636723401223241728,"Speak solely wholly 
Goldie told me boldly that
With that's a true pact

#haiku #micropoetry #fun #wordplay",0,1,twitter.com/anyuser/status/636723401223241728,Thu,Aug 27,02:14:23,2015,58,13,"['#haiku', '#micropoetry', '#fun', '#wordplay']",Speak solely wholly Goldie told me boldly that With that's a true pact ,4,3,18
188,636661037882671104,"Little children gasp
At the tiger behind glass
False sense of respect

#haiku #micropoetry #zoo #tiger #animalwelfare",0,0,twitter.com/anyuser/status/636661037882671104,Wed,Aug 26,22:06:34,2015,58,12,"['#haiku', '#micropoetry', '#zoo', '#tiger', '#animalwelfare']",Little children gasp At the tiger behind glass False sense of respect ,5,0,18
189,636660481818669056,"Smooth, their movements slide
From vine to vine, just in time
To catch the next one

#haiku #micropoetry #orangutans",0,0,twitter.com/anyuser/status/636660481818669056,Wed,Aug 26,22:04:22,2015,68,16,"['#haiku', '#micropoetry', '#orangutans']","Smooth, their movements slide From vine to vine, just in time To catch the next one ",3,0,25
190,636393015037132800,"Haikus created
For the beauty of language
Long since forgotten 

#haiku #micropoetry #dave",1,1,twitter.com/anyuser/status/636393015037132800,Wed,Aug 26,04:21:33,2015,53,10,"['#haiku', '#micropoetry', '#dave']",Haikus created For the beauty of language Long since forgotten ,3,1,22
191,636245955470303232,"Birds, bees and flowers
Roses, lotus and lilies
Little turtles sleep

#haiku #micropoetry #madison #garden #olbrich",1,5,twitter.com/anyuser/status/636245955470303232,Tue,Aug 25,18:37:11,2015,58,11,"['#haiku', '#micropoetry', '#madison', '#garden', '#olbrich']","Birds, bees and flowers Roses, lotus and lilies Little turtles sleep ",5,0,20
192,635919978093510657,"Morning's short sleeved shirt
Leaves me shivers when fall winds
Push clouds on the sun

#haiku #micropoetry #fall",1,0,twitter.com/anyuser/status/635919978093510657,Mon,Aug 24,21:01:52,2015,72,15,"['#haiku', '#micropoetry', '#fall']",Morning's short sleeved shirt Leaves me shivers when fall winds Push clouds on the sun ,3,0,22
193,635861565074505728,"Loose algae of lakes
Float freely taking the sun
To fuel the dense fish

#haiku #micropoetry #lakes #Madison",0,0,twitter.com/anyuser/status/635861565074505728,Mon,Aug 24,17:09:45,2015,58,14,"['#haiku', '#micropoetry', '#lakes', '#Madison']",Loose algae of lakes Float freely taking the sun To fuel the dense fish ,4,1,24
194,634846636204802048,"Swinging swirls of smoke
Dance their slow lingering dance
Up, up and away

#haiku #micropoetry #SmokeBreak",0,0,twitter.com/anyuser/status/634846636204802048,Fri,Aug 21,21:56:47,2015,61,13,"['#haiku', '#micropoetry', '#SmokeBreak']","Swinging swirls of smoke Dance their slow lingering dance Up, up and away ",3,1,20
195,634750868429082624,"Prayer's silk thread weaving
Memories through melodies
Just before the day

#haiku #micropoetry #prayer #davening #hymns #mantra",0,0,twitter.com/anyuser/status/634750868429082624,Fri,Aug 21,15:36:14,2015,64,11,"['#haiku', '#micropoetry', '#prayer', '#davening', '#hymns', '#mantra']",Prayer's silk thread weaving Memories through melodies Just before the day ,6,2,24
196,634483681999093761,"Me and all my friends
Are shapeshifting while the same 
Dancing in our seats

#haiku #micropoetry #ocean #friendship",0,0,twitter.com/anyuser/status/634483681999093761,Thu,Aug 20,21:54:32,2015,62,14,"['#haiku', '#micropoetry', '#ocean', '#friendship']",Me and all my friends Are shapeshifting while the same Dancing in our seats ,4,1,22
197,633702941694816256,"Trapping time since now
Convinced I see the future 
Best shall prove me right

#haiku #micropoetry #schedule",0,0,twitter.com/anyuser/status/633702941694816256,Tue,Aug 18,18:12:09,2015,63,14,"['#haiku', '#micropoetry', '#schedule']",Trapping time since now Convinced I see the future Best shall prove me right ,3,0,22
198,633693886607687680,"Thick air drenched swampy
Carries the cicadas song
And splashes of frogs

#haiku #micropoetry #swamp #marsh #frogs #jersey",2,0,twitter.com/anyuser/status/633693886607687680,Tue,Aug 18,17:36:10,2015,61,12,"['#haiku', '#micropoetry', '#swamp', '#marsh', '#frogs', '#jersey']",Thick air drenched swampy Carries the cicadas song And splashes of frogs ,6,1,18
199,631807541325004800,"Up late, hopelessly
Thinking of her who said no
Waiting to drift off 

#haiku #micropoetry #vss #heartbreak",1,1,twitter.com/anyuser/status/631807541325004800,Thu,Aug 13,12:40:30,2015,56,13,"['#haiku', '#micropoetry', '#vss', '#heartbreak']","Up late, hopelessly Thinking of her who said no Waiting to drift off ",4,1,19
200,631591485662756864,"The boiling crowds
Flowing past those lone street trees
Who patiently grow

#haiku #micropoetry #nyc #nature #citylife",0,1,twitter.com/anyuser/status/631591485662756864,Wed,Aug 12,22:21:59,2015,63,12,"['#haiku', '#micropoetry', '#nyc', '#nature', '#citylife']",The boiling crowds Flowing past those lone street trees Who patiently grow ,5,1,21
201,631526421442228224,"Bursting salt water
The sparkles of Milford Sound
Endlessly chiming 

#haiku #micropoetry #Milfordsound #light #NewZealand",0,1,twitter.com/anyuser/status/631526421442228224,Wed,Aug 12,18:03:26,2015,58,10,"['#haiku', '#micropoetry', '#Milfordsound', '#light', '#NewZealand']",Bursting salt water The sparkles of Milford Sound Endlessly chiming ,5,1,16
202,644323195726766080,"Shutter at the thought
That days slide by silently
Snatching bits of youth 

#haiku #micropoetry #vss #youth",0,0,twitter.com/anyuser/status/644323195726766080,Thu,Sep 17,01:33:15,2015,62,13,"['#haiku', '#micropoetry', '#vss', '#youth']",Shutter at the thought That days slide by silently Snatching bits of youth ,4,4,18
203,644321375298191360,"What a great idea
Yet it is up to me to
Do, lest it escape

#haiku #micropoetry #vss",0,0,twitter.com/anyuser/status/644321375298191360,Thu,Sep 17,01:26:01,2015,44,15,"['#haiku', '#micropoetry', '#vss']","What a great idea Yet it is up to me to Do, lest it escape ",3,0,20
204,642397202376183808,"Games raise flames of life
The price of time is twisted
By bright smiling eyes

#haiku #micropoetry #vss",0,0,twitter.com/anyuser/status/642397202376183808,Fri,Sep 11,18:00:02,2015,64,15,"['#haiku', '#micropoetry', '#vss']",Games raise flames of life The price of time is twisted By bright smiling eyes ,3,2,24
205,642396595326197760,"What's wisdom but in silence
For fools sounds fair when blaring
Madness spins around

#haiku #micropoetry #wisdom #vss",0,0,twitter.com/anyuser/status/642396595326197760,Fri,Sep 11,17:57:38,2015,71,14,"['#haiku', '#micropoetry', '#wisdom', '#vss']",What's wisdom but in silence For fools sounds fair when blaring Madness spins around ,4,0,24
206,642396056848855040,"Pushing art out there
To Twitters blinding brightness
Your light's tough to spot

#haiku #micropoetry #twitter #vss #art",0,0,twitter.com/anyuser/status/642396056848855040,Fri,Sep 11,17:55:29,2015,68,13,"['#haiku', '#micropoetry', '#twitter', '#vss', '#art']",Pushing art out there To Twitters blinding brightness Your light's tough to spot ,5,0,21
207,642394699668525056,"Pale coffee gone thick
By milk, lonely in your fridge
All on the eighth floor

#haiku #micropoetry #nyc #coffee",0,0,twitter.com/anyuser/status/642394699668525056,Fri,Sep 11,17:50:06,2015,63,15,"['#haiku', '#micropoetry', '#nyc', '#coffee']","Pale coffee gone thick By milk, lonely in your fridge All on the eighth floor ",4,3,22
208,641675949063450624,"Certain words tickle
Hidden places long since silenced
Waking angst and rage

#haiku #micropoetry #vss #deep",1,1,twitter.com/anyuser/status/641675949063450624,Wed,Sep 09,18:14:02,2015,65,12,"['#haiku', '#micropoetry', '#vss', '#deep']",Certain words tickle Hidden places long since silenced Waking angst and rage ,4,0,22
209,641628325501366272,"A deep loneliness
Makes me want to cry or sleep
But I only sleep

#haiku #micropoetry #cry #sleep #vss",0,3,twitter.com/anyuser/status/641628325501366272,Wed,Sep 09,15:04:48,2015,51,14,"['#haiku', '#micropoetry', '#cry', '#sleep', '#vss']",A deep loneliness Makes me want to cry or sleep But I only sleep ,5,2,18
210,641622515350118400,"To feel all alone
No voice from the holy throne
Who's even watching

#haiku #micropoetry #alone #sadpoem",1,0,twitter.com/anyuser/status/641622515350118400,Wed,Sep 09,14:41:43,2015,55,13,"['#haiku', '#micropoetry', '#alone', '#sadpoem']",To feel all alone No voice from the holy throne Who's even watching ,4,1,21
211,641056449414725632,"Crafting our meaning
Alone or with some other
Seeking the word ""love""

#haiku #micropoetry #vss #love",0,1,twitter.com/anyuser/status/641056449414725632,Tue,Sep 08,01:12:22,2015,58,12,"['#haiku', '#micropoetry', '#vss', '#love']","Crafting our meaning Alone or with some other Seeking the word ""love"" ",4,0,22
212,640963632998842368,"The moccasin slides
Out to the lake's washed borders
To swallow the fish 

#haiku #micropoetry #swallowedwhole",1,2,twitter.com/anyuser/status/640963632998842368,Mon,Sep 07,19:03:33,2015,60,13,"['#haiku', '#micropoetry', '#swallowedwhole']",The moccasin slides Out to the lake's washed borders To swallow the fish ,3,0,20
213,640862157354201089,"I said the right thing
And then we started to talk 
The old friend I saw

#haiku #micropoetry #oldfriend",0,0,twitter.com/anyuser/status/640862157354201089,Mon,Sep 07,12:20:19,2015,56,16,"['#haiku', '#micropoetry', '#oldfriend']",I said the right thing And then we started to talk The old friend I saw ,3,0,16
214,640583443047411713,"Struck luck locked tightly
In the fist of your first friend
Who's less thrilled by life

#haiku #micropoetry #vss",0,0,twitter.com/anyuser/status/640583443047411713,Sun,Sep 06,17:52:48,2015,72,16,"['#haiku', '#micropoetry', '#vss']",Struck luck locked tightly In the fist of your first friend Who's less thrilled by life ,3,3,19
215,639892294418743296,"To cook is to work
Long and full like the others 
No better no worst

#haiku #micropoetry #vss #cooking #foodie",3,1,twitter.com/anyuser/status/639892294418743296,Fri,Sep 04,20:06:26,2015,53,15,"['#haiku', '#micropoetry', '#vss', '#cooking', '#foodie']",To cook is to work Long and full like the others No better no worst ,5,0,19
216,639144077896871940,"Sit with old regrets
Who leave and return again
Leaving us dumbstruck

#haiku #micropoetry #vss #regrets",1,0,twitter.com/anyuser/status/639144077896871940,Wed,Sep 02,18:33:17,2015,58,12,"['#haiku', '#micropoetry', '#vss', '#regrets']",Sit with old regrets Who leave and return again Leaving us dumbstruck ,4,0,21
217,638797961619734528,"Don't delude yourself
Into thinking you can't steer
Chit~chat as you please 

#haiku #vss #micropoetry",1,1,twitter.com/anyuser/status/638797961619734528,Tue,Sep 01,19:37:56,2015,64,12,"['#haiku', '#vss', '#micropoetry']",Don't delude yourself Into thinking you can't steer Chit~chat as you please ,3,3,23
218,638797486002438144,"Mailable to
Be worked, yet it appears to
Flow. Conversation 

#haiku #micropoetry #vss",1,0,twitter.com/anyuser/status/638797486002438144,Tue,Sep 01,19:36:03,2015,50,10,"['#haiku', '#micropoetry', '#vss']","Mailable to Be worked, yet it appears to Flow. Conversation ",3,1,20
219,638759056350531585,"Jüst get something done
Then float off to another
Bee to a flower

#haiku #micropoetry #humpday #work #bees",0,0,twitter.com/anyuser/status/638759056350531585,Tue,Sep 01,17:03:21,2015,53,13,"['#haiku', '#micropoetry', '#humpday', '#work', '#bees']",Jüst get something done Then float off to another Bee to a flower ,5,0,20
220,512531980601155584,"There's monotony 
That dunks you into Time's flow
Others drive you mad

#haiku #micropoetry #monotony",1,0,twitter.com/anyuser/status/512531980601155584,Thu,Sep 18,09:22:01,2014,58,12,"['#haiku', '#micropoetry', '#monotony']",There's monotony That dunks you into Time's flow Others drive you mad ,3,3,20
221,512258083049840640,"A revealed future
Casts its roots far through the past
Creating present

#haiku #micropoetry #HalakhicMan",3,1,twitter.com/anyuser/status/512258083049840640,Wed,Sep 17,15:13:38,2014,60,12,"['#haiku', '#micropoetry', '#HalakhicMan']",A revealed future Casts its roots far through the past Creating present ,3,0,21
222,512208089412427777,"Kiss the concrete world
For Nature's grace eludes not
To then, rather now 

#haiku #micropoetry #thenow",0,2,twitter.com/anyuser/status/512208089412427777,Wed,Sep 17,11:54:59,2014,61,13,"['#haiku', '#micropoetry', '#thenow']","Kiss the concrete world For Nature's grace eludes not To then, rather now ",3,0,21
223,512200735484698624,"Art's sublimation
Away, to the highest heights 
Warns, cleave to the now

#haiku #micropoetry #reality",2,2,twitter.com/anyuser/status/512200735484698624,Wed,Sep 17,11:25:46,2014,60,12,"['#haiku', '#micropoetry', '#reality']","Art's sublimation Away, to the highest heights Warns, cleave to the now ",3,1,19
224,511985959441686528,"A single door closed
Can pull perspective way back
To the vast outdoors

#haiku #micropoetry #frownupsidedown",0,1,twitter.com/anyuser/status/511985959441686528,Tue,Sep 16,21:12:19,2014,59,13,"['#haiku', '#micropoetry', '#frownupsidedown']",A single door closed Can pull perspective way back To the vast outdoors ,3,1,21
225,511985512358232064,"One expectation 
Can be the shattering force
Of many moments

#haiku #micropoetry #sadface",0,0,twitter.com/anyuser/status/511985512358232064,Tue,Sep 16,21:10:33,2014,50,10,"['#haiku', '#micropoetry', '#sadface']",One expectation Can be the shattering force Of many moments ,3,1,17
226,511957421594378240,"Don't laud the heavens
Before uncovering Self
Lest you fall too deep

#haiku #micropoetry #self",1,1,twitter.com/anyuser/status/511957421594378240,Tue,Sep 16,19:18:55,2014,57,12,"['#haiku', '#micropoetry', '#self']",Don't laud the heavens Before uncovering Self Lest you fall too deep ,3,1,23
227,511828192995205120,"Looking over it
I am only fluent in
English and humor

#haiku #micropoetry #fluent",2,1,twitter.com/anyuser/status/511828192995205120,Tue,Sep 16,10:45:25,2014,43,11,"['#haiku', '#micropoetry', '#fluent']",Looking over it I am only fluent in English and humor ,3,1,15
228,511804546981441536,"Is art so vital
To engrave your name in time 
Perhaps, perhaps not

#haiku #micropoetry",1,2,twitter.com/anyuser/status/511804546981441536,Tue,Sep 16,09:11:27,2014,53,13,"['#haiku', '#micropoetry']","Is art so vital To engrave your name in time Perhaps, perhaps not ",2,1,20
229,511800003933663232,"Growing high and deep
Or always cracking the seed?
Life's plant metaphor 

#haiku #micropoetry #plant #metaphor",0,0,twitter.com/anyuser/status/511800003933663232,Tue,Sep 16,08:53:24,2014,61,12,"['#haiku', '#micropoetry', '#plant', '#metaphor']",Growing high and deep Or always cracking the seed? Life's plant metaphor ,4,1,19
230,511794152208486400,"Be constant like stone
Mailable like metal
Translucent like glass

#haiku #micropoetry #character",1,1,twitter.com/anyuser/status/511794152208486400,Tue,Sep 16,08:30:09,2014,56,10,"['#haiku', '#micropoetry', '#character']",Be constant like stone Mailable like metal Translucent like glass ,3,0,21
231,511793642445344768,"The old city stone
Inhales the heat of the day
Exhaling at night

#haiku #micropoetry #stone",1,3,twitter.com/anyuser/status/511793642445344768,Tue,Sep 16,08:28:07,2014,52,13,"['#haiku', '#micropoetry', '#stone']",The old city stone Inhales the heat of the day Exhaling at night ,3,2,17
232,511640463380459520,"It grows up not wide
It stands rooted, does not hang 
The fruit with no taste

#haiku #micropoetry",0,0,twitter.com/anyuser/status/511640463380459520,Mon,Sep 15,22:19:26,2014,61,16,"['#haiku', '#micropoetry']","It grows up not wide It stands rooted, does not hang The fruit with no taste ",2,0,20
233,511623661191573506,"Holding on together
Beneath the cherry blossom 
Those two life partners 

#haiku #poetry #cherryblossom",0,1,twitter.com/anyuser/status/511623661191573506,Mon,Sep 15,21:12:40,2014,60,11,"['#haiku', '#poetry', '#cherryblossom']",Holding on together Beneath the cherry blossom Those two life partners ,3,1,20
234,511622088780546048,"They flow from the ground
Like days, one after the next 
Those trickling ants 

#haiku #poetry #ants",1,2,twitter.com/anyuser/status/511622088780546048,Mon,Sep 15,21:06:26,2014,63,14,"['#haiku', '#poetry', '#ants']","They flow from the ground Like days, one after the next Those trickling ants ",3,2,20
235,511621432963379200,"The work horse of man
Murmurs but the slightest sound
Pushing blood around

#haiku #poetry #heart #biology",0,1,twitter.com/anyuser/status/511621432963379200,Mon,Sep 15,21:03:49,2014,62,13,"['#haiku', '#poetry', '#heart', '#biology']",The work horse of man Murmurs but the slightest sound Pushing blood around ,4,0,21
236,511621035238498304,"Pump goes pressured valves
Pushing blood around, around
Feeding hungry cells

#haiku #poetry #heart #biology",0,1,twitter.com/anyuser/status/511621035238498304,Mon,Sep 15,21:02:14,2014,66,11,"['#haiku', '#poetry', '#heart', '#biology']","Pump goes pressured valves Pushing blood around, around Feeding hungry cells ",4,1,23
237,511618571835674625,"The crowned bright red globe
Is internally sectioned 
For hundreds of gems

#haiku #micropoetry #Pomegranate",0,1,twitter.com/anyuser/status/511618571835674625,Mon,Sep 15,20:52:27,2014,62,12,"['#haiku', '#micropoetry', '#Pomegranate']",The crowned bright red globe Is internally sectioned For hundreds of gems ,3,1,19
238,659394665070874625,"Simmers up swirling
Steam soaked with sweet aromas
Of our shared dinner

#haiku #micropoetry #dinner #food #vss",0,1,twitter.com/anyuser/status/659394665070874625,Wed,Oct 28,15:41:53,2015,60,12,"['#haiku', '#micropoetry', '#dinner', '#food', '#vss']",Simmers up swirling Steam soaked with sweet aromas Of our shared dinner ,5,0,22
239,658394214804295680,"Hearing from your love
After so many black nights
Fills the heart with awe

#haiku #micropoetry #vss #love",1,0,twitter.com/anyuser/status/658394214804295680,Sun,Oct 25,21:26:27,2015,61,14,"['#haiku', '#micropoetry', '#vss', '#love']",Hearing from your love After so many black nights Fills the heart with awe ,4,2,20
240,657349663310376960,"The draw to another
With the body here and now
While hearts tied in clouds

#haiku #micropoetry #vss #love #lust",1,1,twitter.com/anyuser/status/657349663310376960,Fri,Oct 23,00:15:47,2015,60,15,"['#haiku', '#micropoetry', '#vss', '#love', '#lust']",The draw to another With the body here and now While hearts tied in clouds ,5,1,22
241,655770097987014656,"Strolling thoughts of love
See two albino rabbits
Tomorrow one's dead",0,0,twitter.com/anyuser/status/655770097987014656,Sun,Oct 18,15:39:09,2015,59,11,[],Strolling thoughts of love See two albino rabbits Tomorrow one's dead ,0,0,22
242,654402294377746432,"Two pretty ladies
Playing a game with a man
Breaking his honor

#haiku #micropoetry #vss",1,1,twitter.com/anyuser/status/654402294377746432,Wed,Oct 14,21:03:59,2015,51,12,"['#haiku', '#micropoetry', '#vss']",Two pretty ladies Playing a game with a man Breaking his honor ,3,2,19
243,654035612400545792,"A cold mushroom slice
In the elevator down
From a job well done

#haiku #micropoetry #vss",1,0,twitter.com/anyuser/status/654035612400545792,Tue,Oct 13,20:46:56,2015,51,13,"['#haiku', '#micropoetry', '#vss']",A cold mushroom slice In the elevator down From a job well done ,3,0,18
